inspection_id,vehicle_id,model,plant,component_id,component_type,supplier,inspection_date,fault_code,fault_type,severity,sensor_value,inspection_result,repair_action
INS1232,V0297,MODEL_A,Plant_3,CMP0255,Battery,Supplier_B,2026-08-17,BAT_VOLT,Voltage Drop,High,61.28,Fail,Check battery voltage
INS1233,V0443,MODEL_C,Plant_2,CMP0292,Battery,Supplier_B,2026-05-26,BAT_TEMP,Overheating,High,30.44,Fail,Inspect cooling system
INS1234,V0493,MODEL_C,Plant_2,CMP0058,Brake Sensor,Supplier_B,2026-02-28,NO_SIG,No Signal,High,68.36,Fail,Check wiring and connector
INS1235,V0291,MODEL_B,Plant_2,CMP0285,Brake Sensor,Supplier_A,2026-08-08,NO_SIG,No Signal,High,25.67,Fail,Check wiring and connector
INS1236,V0100,MODEL_A,Plant_2,CMP0039,Battery,Supplier_A,2026-07-31,BAT_CELL,Cell Imbalance,High,77.7,Fail,Inspect battery cells
INS1237,V0102,MODEL_A,Plant_3,CMP0079,Battery,Supplier_C,2026-05-29,BAT_VOLT,Voltage Drop,Medium,33.84,Fail,Check battery voltage
INS1238,V0100,MODEL_B,Plant_2,CMP0073,Brake Sensor,Supplier_B,2026-02-09,SIG_ERR,Signal Error,Low,52.61,Fail,Inspect sensor connection
INS1239,V0440,MODEL_C,Plant_1,CMP0107,Brake Sensor,Supplier_A,2026-02-23,SIG_ERR,Signal Error,High,80.67,Fail,Inspect sensor connection
INS1240,V0418,MODEL_A,Plant_3,CMP0162,Temperature Sensor,Supplier_C,2026-07-17,TEMP_INV,Invalid Reading,Medium,64.96,Fail,Replace or recalibrate sensor
INS1241,V0012,MODEL_B,Plant_3,CMP0083,Brake Sensor,Supplier_A,2026-03-12,SIG_ERR,Signal Error,Low,8.78,Fail,Inspect sensor connection
INS1242,V0457,MODEL_B,Plant_2,CMP0271,Brake Sensor,Supplier_B,2026-01-27,CAL_ERR,Calibration Error,Medium,46.98,Fail,Recalibrate sensor
INS1243,V0393,MODEL_A,Plant_3,CMP0210,Battery,Supplier_B,2026-08-04,BAT_TEMP,Overheating,Medium,65.28,Fail,Inspect cooling system
INS1244,V0220,MODEL_B,Plant_1,CMP0002,Brake Sensor,Supplier_A,2026-02-22,SIG_ERR,Signal Error,Medium,84.98,Fail,Inspect sensor connection
INS1245,V0121,MODEL_C,Plant_3,CMP0039,Temperature Sensor,Supplier_B,2026-04-06,TEMP_DRIFT,Signal Drift,High,-2.94,Fail,Perform sensor calibration
INS1246,V0027,MODEL_C,Plant_3,CMP0027,Battery,Supplier_A,2026-07-28,BAT_TEMP,Overheating,Medium,44.73,Fail,Inspect cooling system
INS1247,V0330,MODEL_B,Plant_1,CMP0267,Brake Sensor,Supplier_A,2026-03-25,CAL_ERR,Calibration Error,Low,86.51,Fail,Recalibrate sensor
INS1248,V0056,MODEL_B,Plant_3,CMP0264,Temperature Sensor,Supplier_C,2026-01-15,NO_SIG,No Signal,Medium,69.62,Fail,Check wiring and connector
INS1249,V0075,MODEL_B,Plant_2,CMP0115,Battery,Supplier_C,2026-08-10,BAT_VOLT,Voltage Drop,Low,42.99,Fail,Check battery voltage
INS1250,V0462,MODEL_C,Plant_2,CMP0280,Brake Sensor,Supplier_B,2026-07-06,NO_SIG,No Signal,High,64.26,Fail,Check wiring and connector
INS1251,V0027,MODEL_A,Plant_1,CMP0032,Brake Sensor,Supplier_B,2026-07-10,SIG_ERR,Signal Error,High,12.31,Fail,Inspect sensor connection
INS1252,V0333,MODEL_B,Plant_3,CMP0029,Brake Sensor,Supplier_B,2026-05-31,SIG_ERR,Signal Error,High,73.38,Fail,Inspect sensor connection
INS1253,V0461,MODEL_B,Plant_3,CMP0090,Brake Sensor,Supplier_B,2026-07-04,CAL_ERR,Calibration Error,High,78.93,Fail,Recalibrate sensor
INS1254,V0440,MODEL_A,Plant_1,CMP0092,Battery,Supplier_C,2026-04-29,BAT_VOLT,Voltage Drop,Medium,74.6,Fail,Check battery voltage
INS1255,V0368,MODEL_B,Plant_3,CMP0055,Temperature Sensor,Supplier_A,2026-08-28,TEMP_INV,Invalid Reading,Low,98.19,Fail,Replace or recalibrate sensor
INS1256,V0495,MODEL_B,Plant_1,CMP0224,Temperature Sensor,Supplier_A,2026-04-14,NO_SIG,No Signal,Low,93.31,Fail,Check wiring and connector
INS1257,V0311,MODEL_A,Plant_3,CMP0227,Brake Sensor,Supplier_B,2026-08-21,CAL_ERR,Calibration Error,Medium,9999.0,Fail,Recalibrate sensor
INS1258,V0207,MODEL_C,Plant_1,CMP0232,Battery,Supplier_C,2026-01-10,BAT_CELL,Cell Imbalance,Low,59.39,Fail,Inspect battery cells
INS1259,V0135,MODEL_C,Plant_2,CMP0250,Brake Sensor,Supplier_B,2026-04-24,SIG_ERR,Signal Error,Medium,59.05,Fail,Inspect sensor connection
INS1260,V0480,MODEL_C,Plant_1,CMP0204,Temperature Sensor,Supplier_A,2026-02-02,NO_SIG,No Signal,Medium,61.95,Fail,Check wiring and connector
INS1261,V0109,MODEL_B,Plant_2,CMP0098,Battery,Supplier_A,2026-03-19,BAT_TEMP,Overheating,High,40.44,Fail,Inspect cooling system
INS1262,V0437,MODEL_B,Plant_3,CMP0156,Temperature Sensor,Supplier_A,2026-04-19,TEMP_INV,Invalid Reading,High,-4.5,Fail,Replace or recalibrate sensor
INS1263,V0061,MODEL_C,Plant_1,CMP0172,Battery,Supplier_A,2026-03-02,BAT_VOLT,Voltage Drop,Low,36.06,Fail,Check battery voltage
INS1264,V0457,MODEL_B,Plant_3,CMP0165,Temperature Sensor,Supplier_A,2026-06-20,TEMP_INV,Invalid Reading,High,66.96,Fail,Replace or recalibrate sensor
INS1265,V0338,MODEL_B,Plant_2,CMP0086,Temperature Sensor,,2026-02-27,TEMP_INV,Invalid Reading,Medium,63.45,Fail,Replace or recalibrate sensor
INS1266,V0240,MODEL_C,Plant_2,CMP0190,Battery,Supplier_C,2026-02-06,BAT_VOLT,Voltage Drop,Low,34.99,Fail,Check battery voltage
INS1267,V0382,MODEL_A,Plant_2,CMP0244,Temperature Sensor,Supplier_A,2026-01-13,NO_SIG,No Signal,Medium,27.65,Fail,Check wiring and connector
INS1268,V0444,MODEL_A,Plant_2,CMP0047,Battery,Supplier_B,2026-08-28,BAT_VOLT,Voltage Drop,Low,23.87,Fail,Check battery voltage
INS1269,V0375,MODEL_C,Plant_2,CMP0204,Brake Sensor,Supplier_C,2026-03-07,CAL_ERR,Calibration Error,High,24.14,Fail,Recalibrate sensor
INS1270,V0417,MODEL_C,Plant_2,CMP0102,Brake Sensor,Supplier_C,2026-03-26,SIG_ERR,Signal Error,High,49.83,Fail,Inspect sensor connection
INS1271,V0004,MODEL_A,Plant_2,CMP0043,Brake Sensor,Supplier_C,2026-07-15,CAL_ERR,Calibration Error,Low,44.1,Fail,Recalibrate sensor
INS1272,V0330,MODEL_A,Plant_2,CMP0254,Battery,Supplier_A,2026-05-07,BAT_CELL,Cell Imbalance,Medium,49.31,Fail,Inspect battery cells
INS1273,V0331,MODEL_A,Plant_2,CMP0096,Brake Sensor,Supplier_C,2026-05-13,CAL_ERR,Calibration Error,Low,23.81,Fail,Recalibrate sensor
INS1274,V0021,MODEL_C,Plant_1,CMP0164,Temperature Sensor,Supplier_A,2026-06-14,TEMP_INV,Invalid Reading,High,-13.4,Fail,Replace or recalibrate sensor
INS1275,V0073,MODEL_C,Plant_2,CMP0039,Battery,Supplier_C,2026-06-23,BAT_CELL,Cell Imbalance,High,31.97,Fail,Inspect battery cells
INS1276,V0277,MODEL_C,Plant_3,CMP0128,Battery,Supplier_B,2026-05-04,BAT_CELL,Cell Imbalance,Medium,73.08,Fail,Inspect battery cells
INS1277,V0418,MODEL_A,Plant_3,CMP0165,Temperature Sensor,Supplier_A,2026-03-09,TEMP_INV,Invalid Reading,High,91.17,Fail,Replace or recalibrate sensor
INS1278,V0111,MODEL_C,Plant_2,CMP0118,Battery,Supplier_C,2026-03-04,BAT_VOLT,Voltage Drop,Low,28.7,Fail,Check battery voltage
INS1279,V0370,MODEL_C,Plant_1,CMP0267,Temperature Sensor,Supplier_C,2026-07-01,NO_SIG,No Signal,Medium,26.17,Fail,Check wiring and connector
INS1280,V0464,MODEL_A,Plant_2,CMP0261,Brake Sensor,Supplier_A,2026-03-11,CAL_ERR,Calibration Error,Medium,34.9,Fail,Recalibrate sensor
INS1281,V0408,MODEL_B,Plant_2,CMP0116,Brake Sensor,Supplier_B,2026-06-21,NO_SIG,No Signal,High,32.11,Fail,Check wiring and connector
INS1282,V0101,MODEL_C,Plant_2,CMP0107,Temperature Sensor,Supplier_A,2026-05-13,NO_SIG,No Signal,High,69.96,Fail,Check wiring and connector
INS1283,V0104,MODEL_A,Plant_2,CMP0208,Battery,,2026-05-24,BAT_VOLT,Voltage Drop,Low,25.76,Fail,Check battery voltage
INS1284,V0236,MODEL_A,Plant_1,CMP0002,Battery,Supplier_A,2026-02-16,BAT_TEMP,Overheating,Low,70.97,Fail,Inspect cooling system
INS1285,V0403,MODEL_A,Plant_3,CMP0150,Brake Sensor,Supplier_A,2026-01-22,CAL_ERR,Calibration Error,Medium,4.08,Fail,Recalibrate sensor
INS1286,V0473,MODEL_C,Plant_1,CMP0212,Battery,Supplier_B,2026-02-28,BAT_TEMP,Overheating,Low,55.75,Fail,Inspect cooling system
INS1287,V0230,MODEL_B,Plant_3,CMP0044,Brake Sensor,Supplier_C,2026-06-10,SIG_ERR,Signal Error,Medium,77.81,Fail,Inspect sensor connection
INS1288,V0049,MODEL_A,Plant_2,CMP0216,Battery,Supplier_C,2026-01-14,BAT_CELL,Cell Imbalance,Medium,56.82,Fail,Inspect battery cells
INS1289,V0203,MODEL_A,Plant_1,CMP0183,Brake Sensor,Supplier_C,2026-08-06,SIG_ERR,Signal Error,High,68.45,Fail,Inspect sensor connection
INS1290,V0110,MODEL_A,Plant_2,CMP0225,Temperature Sensor,Supplier_A,2026-08-10,NO_SIG,No Signal,Medium,31.0,Fail,Check wiring and connector
INS1291,V0439,MODEL_C,Plant_2,CMP0217,Battery,Supplier_B,2026-01-15,BAT_TEMP,Overheating,Medium,23.25,Fail,Inspect cooling system
INS1292,V0321,MODEL_A,Plant_3,CMP0019,Brake Sensor,Supplier_B,2026-01-12,NO_SIG,No Signal,Medium,68.48,Fail,Check wiring and connector
INS1293,V0384,MODEL_A,Plant_2,CMP0209,Temperature Sensor,Supplier_A,2026-01-10,TEMP_INV,Invalid Reading,Medium,-6.13,Fail,Replace or recalibrate sensor
INS1294,V0336,MODEL_A,Plant_1,CMP0004,Temperature Sensor,Supplier_B,2026-07-18,TEMP_INV,Invalid Reading,Medium,112.03,Fail,Replace or recalibrate sensor
INS1295,V0065,MODEL_B,Plant_1,CMP0058,Temperature Sensor,Supplier_B,2026-07-14,NO_SIG,No Signal,Low,29.23,Fail,Check wiring and connector
INS1296,V0461,MODEL_B,Plant_2,CMP0157,Brake Sensor,Supplier_C,2026-02-20,CAL_ERR,Calibration Error,High,15.32,Fail,Recalibrate sensor
INS1297,V0359,MODEL_C,Plant_1,CMP0073,Brake Sensor,Supplier_B,2026-06-27,SIG_ERR,Signal Error,Medium,77.3,Fail,Inspect sensor connection
INS1298,V0436,MODEL_B,Plant_2,CMP0286,Battery,Supplier_A,2026-05-13,BAT_VOLT,Voltage Drop,High,23.84,Fail,Check battery voltage
INS1299,V0132,MODEL_A,Plant_1,CMP0292,Battery,Supplier_B,2026-03-20,BAT_TEMP,Overheating,High,20.04,Fail,Inspect cooling system
INS1300,V0276,MODEL_A,Plant_3,CMP0004,Temperature Sensor,Supplier_A,2026-07-23,NO_SIG,No Signal,High,-17.04,Fail,Check wiring and connector
INS1301,V0219,MODEL_B,Plant_2,CMP0005,Brake Sensor,Supplier_C,2026-05-13,SIG_ERR,Signal Error,Low,51.15,Fail,Inspect sensor connection
INS1302,V0264,MODEL_B,Plant_2,CMP0085,Brake Sensor,Supplier_C,2026-02-17,SIG_ERR,Signal Error,Medium,9.1,Fail,Inspect sensor connection
INS1303,V0395,MODEL_A,Plant_3,CMP0079,Temperature Sensor,Supplier_A,2026-06-12,TEMP_INV,Invalid Reading,Low,43.29,Fail,Replace or recalibrate sensor
INS1304,V0157,MODEL_A,Plant_2,CMP0251,Temperature Sensor,Supplier_A,2026-02-23,TEMP_INV,Invalid Reading,Low,63.98,Fail,Replace or recalibrate sensor
INS1305,V0433,MODEL_A,Plant_1,CMP0079,Battery,Supplier_A,2026-05-23,BAT_CELL,Cell Imbalance,Medium,73.0,Fail,Inspect battery cells
INS1306,V0087,MODEL_B,Plant_3,CMP0205,Temperature Sensor,Supplier_C,2026-04-07,TEMP_INV,Invalid Reading,Low,106.65,Fail,Replace or recalibrate sensor
INS1307,V0385,MODEL_C,Plant_3,CMP0248,Battery,Supplier_A,2026-06-24,BAT_VOLT,Voltage Drop,Medium,39.34,Fail,Check battery voltage
INS1308,V0011,MODEL_A,Plant_2,CMP0140,Brake Sensor,Supplier_C,2026-04-29,CAL_ERR,Calibration Error,Medium,64.44,Fail,Recalibrate sensor
INS1309,V0404,MODEL_A,Plant_1,CMP0225,Battery,Supplier_B,2026-01-13,BAT_TEMP,Overheating,High,49.09,Fail,Inspect cooling system
INS1310,V0223,MODEL_C,Plant_3,CMP0184,Battery,Supplier_A,2026-05-30,BAT_TEMP,Overheating,Medium,79.31,Fail,Inspect cooling system
INS1311,V0171,MODEL_B,Plant_3,CMP0204,Brake Sensor,Supplier_C,2026-05-18,SIG_ERR,Signal Error,Medium,90.71,Fail,Inspect sensor connection
INS1312,V0299,MODEL_B,Plant_2,CMP0015,Battery,Supplier_C,2026-02-05,BAT_VOLT,Voltage Drop,High,22.9,Fail,Check battery voltage
INS1313,V0472,MODEL_B,Plant_3,CMP0036,Temperature Sensor,Supplier_B,2026-07-21,TEMP_INV,Invalid Reading,High,37.93,Fail,Replace or recalibrate sensor
INS1314,V0268,MODEL_C,Plant_1,CMP0151,Temperature Sensor,Supplier_A,2026-01-13,TEMP_DRIFT,Signal Drift,High,-9.45,Fail,Perform sensor calibration
INS1315,V0413,MODEL_A,Plant_1,CMP0005,Brake Sensor,Supplier_A,2026-07-03,NO_SIG,No Signal,Medium,86.52,Fail,Check wiring and connector
INS1316,V0031,MODEL_C,Plant_2,CMP0084,Battery,,2026-05-14,BAT_CELL,Cell Imbalance,High,68.39,Fail,Inspect battery cells
INS1317,V0490,MODEL_C,Plant_2,CMP0214,Temperature Sensor,Supplier_A,2026-04-15,TEMP_INV,Invalid Reading,Medium,15.19,Fail,Replace or recalibrate sensor
INS1318,V0101,MODEL_C,Plant_1,CMP0258,Battery,Supplier_C,2026-02-15,BAT_TEMP,Overheating,Low,67.31,Fail,Inspect cooling system
INS1319,V0492,MODEL_C,Plant_3,CMP0264,Battery,Supplier_C,2026-02-28,BAT_CELL,Cell Imbalance,Medium,72.26,Fail,Inspect battery cells
INS1320,V0185,MODEL_B,Plant_2,CMP0097,Battery,Supplier_B,2026-07-10,BAT_TEMP,Overheating,Low,47.53,Fail,Inspect cooling system
INS1321,V0024,MODEL_C,Plant_2,CMP0060,Battery,Supplier_C,2026-06-22,BAT_VOLT,Voltage Drop,High,26.18,Fail,Check battery voltage
INS1322,V0047,MODEL_B,Plant_1,CMP0044,Brake Sensor,Supplier_A,2026-02-12,CAL_ERR,Calibration Error,Low,37.24,Fail,Recalibrate sensor
INS1323,V0490,MODEL_A,Plant_1,CMP0241,Temperature Sensor,Supplier_A,2026-08-14,TEMP_DRIFT,Signal Drift,High,3.59,Fail,Perform sensor calibration
INS1324,V0242,MODEL_A,Plant_3,CMP0181,Brake Sensor,Supplier_A,2026-01-29,CAL_ERR,Calibration Error,Low,98.1,Fail,Recalibrate sensor
INS1325,V0186,MODEL_C,Plant_2,CMP0229,Temperature Sensor,Supplier_B,2026-03-31,TEMP_DRIFT,Signal Drift,Low,25.67,Fail,Perform sensor calibration
INS1326,V0322,MODEL_C,Plant_2,CMP0121,Battery,Supplier_A,2026-02-11,BAT_TEMP,Overheating,Medium,28.04,Fail,Inspect cooling system
INS1327,V0299,MODEL_B,Plant_3,CMP0079,Temperature Sensor,Supplier_C,2026-03-30,TEMP_INV,Invalid Reading,Low,115.35,Fail,Replace or recalibrate sensor
INS1328,V0179,MODEL_B,Plant_2,CMP0180,Battery,Supplier_A,2026-07-26,BAT_VOLT,Voltage Drop,High,54.12,Fail,Check battery voltage
INS1329,V0197,MODEL_A,Plant_3,CMP0287,Temperature Sensor,Supplier_A,2026-04-18,TEMP_DRIFT,Signal Drift,Low,67.53,Fail,Perform sensor calibration
INS1330,V0440,MODEL_A,Plant_2,CMP0253,Brake Sensor,Supplier_A,2026-04-12,CAL_ERR,Calibration Error,High,22.22,Fail,Recalibrate sensor
INS1331,V0491,MODEL_C,Plant_2,CMP0046,Brake Sensor,Supplier_B,2026-06-10,CAL_ERR,Calibration Error,Medium,21.27,Fail,Recalibrate sensor
INS1332,V0162,MODEL_A,Plant_2,CMP0074,Battery,Supplier_A,2026-05-05,BAT_TEMP,Overheating,Medium,71.36,Fail,Inspect cooling system
INS1333,V0031,MODEL_B,Plant_2,CMP0049,Battery,Supplier_A,2026-07-08,BAT_CELL,Cell Imbalance,High,32.18,Fail,Inspect battery cells
INS1334,V0476,MODEL_C,Plant_3,CMP0099,Brake Sensor,Supplier_B,2026-06-13,CAL_ERR,Calibration Error,Low,27.87,Fail,Recalibrate sensor
INS1335,V0341,MODEL_B,Plant_2,CMP0072,Temperature Sensor,Supplier_B,2026-07-12,TEMP_INV,Invalid Reading,High,56.45,Fail,Replace or recalibrate sensor
INS1336,V0075,MODEL_A,Plant_1,CMP0289,Temperature Sensor,Supplier_A,2026-01-31,TEMP_INV,Invalid Reading,Medium,27.12,Fail,Replace or recalibrate sensor
INS1337,V0121,MODEL_A,Plant_1,CMP0137,Battery,Supplier_C,2026-06-26,BAT_CELL,Cell Imbalance,Critical,44.43,Fail,Inspect battery cells
INS1338,V0153,MODEL_A,Plant_2,CMP0044,Brake Sensor,Supplier_A,2026-04-19,CAL_ERR,Calibration Error,Medium,82.46,Fail,Recalibrate sensor
INS1339,V0155,MODEL_C,Plant_1,CMP0188,Brake Sensor,Supplier_A,2026-05-04,NO_SIG,No Signal,Low,87.65,Fail,Check wiring and connector
INS1340,V0396,MODEL_B,Plant_3,CMP0278,Battery,Supplier_A,2026-03-29,BAT_VOLT,Voltage Drop,High,20.38,Fail,Check battery voltage
INS1341,V0497,MODEL_B,Plant_2,CMP0106,Temperature Sensor,Supplier_C,2026-07-14,TEMP_INV,Invalid Reading,Low,-4.44,Fail,Replace or recalibrate sensor
INS1342,V0314,MODEL_C,Plant_3,CMP0235,Battery,Supplier_B,2026-04-15,BAT_TEMP,Overheating,Medium,25.47,Fail,Inspect cooling system
INS1343,V0050,MODEL_C,Plant_2,CMP0160,Battery,Supplier_B,2026-02-21,BAT_CELL,Cell Imbalance,Medium,26.47,Fail,Inspect battery cells
INS1344,V0109,MODEL_B,Plant_3,CMP0205,Brake Sensor,Supplier_A,2026-01-25,SIG_ERR,Signal Error,High,21.37,Fail,Inspect sensor connection
INS1345,V0181,MODEL_B,Plant_3,CMP0185,Brake Sensor,Supplier_C,2026-04-20,SIG_ERR,Signal Error,Low,24.86,Fail,Inspect sensor connection
INS1346,V0362,MODEL_B,Plant_2,CMP0294,Battery,Supplier_A,2026-06-14,BAT_CELL,Cell Imbalance,Medium,63.03,Fail,Inspect battery cells
INS1347,V0495,MODEL_C,Plant_2,CMP0288,Battery,Supplier_B,2026-08-10,BAT_TEMP,Overheating,High,34.75,Fail,Inspect cooling system
INS1348,V0205,MODEL_A,Plant_1,CMP0099,Temperature Sensor,Supplier_C,2026-05-18,NO_SIG,No Signal,Medium,67.23,Fail,Check wiring and connector
INS1349,V0451,MODEL_A,Plant_3,CMP0013,Battery,Supplier_A,2026-03-18,BAT_VOLT,Voltage Drop,Medium,77.25,Fail,Check battery voltage
INS1350,V0278,MODEL_A,Plant_2,CMP0264,Battery,Supplier_A,2026-02-19,BAT_CELL,Cell Imbalance,Low,35.58,Fail,Inspect battery cells
INS1351,V0111,MODEL_A,Plant_2,CMP0192,Temperature Sensor,Supplier_B,2026-03-15,TEMP_INV,Invalid Reading,Low,91.6,Fail,Replace or recalibrate sensor
INS1352,V0101,MODEL_C,Plant_3,CMP0163,Temperature Sensor,Supplier_C,2026-03-10,NO_SIG,No Signal,Low,-2.13,Fail,Check wiring and connector
INS1353,V0298,MODEL_A,Plant_1,CMP0230,Battery,Supplier_B,2026-08-13,BAT_VOLT,Voltage Drop,High,32.74,Fail,Check battery voltage
INS1354,V0199,MODEL_B,Plant_1,CMP0226,Brake Sensor,Supplier_C,2026-07-14,SIG_ERR,Signal Error,Low,80.75,Fail,Inspect sensor connection
INS1355,V0316,MODEL_B,Plant_3,CMP0282,Temperature Sensor,Supplier_C,2026-03-19,TEMP_INV,Invalid Reading,Medium,-18.7,Fail,Replace or recalibrate sensor
INS1356,V0007,MODEL_B,Plant_1,CMP0003,Temperature Sensor,Supplier_A,2026-02-20,NO_SIG,No Signal,Low,43.19,Fail,Check wiring and connector
INS1357,V0278,MODEL_A,Plant_1,CMP0179,Battery,Supplier_C,2026-02-26,BAT_VOLT,Voltage Drop,Low,39.35,Fail,Check battery voltage
INS1358,V0340,MODEL_B,Plant_3,CMP0074,Temperature Sensor,Supplier_A,2026-07-31,TEMP_DRIFT,Signal Drift,High,47.38,Fail,Perform sensor calibration
INS1359,V0107,MODEL_B,Plant_3,CMP0131,Temperature Sensor,Supplier_B,2026-08-29,TEMP_INV,Invalid Reading,High,115.98,Fail,Replace or recalibrate sensor
INS1360,V0256,MODEL_B,Plant_3,CMP0167,Brake Sensor,Supplier_B,2026-02-14,SIG_ERR,Signal Error,Low,18.41,Fail,Inspect sensor connection
INS1361,V0333,MODEL_C,Plant_3,CMP0012,Battery,Supplier_C,2026-08-15,BAT_TEMP,Overheating,High,35.88,Fail,Inspect cooling system
INS1362,V0181,MODEL_C,Plant_3,CMP0056,Brake Sensor,Supplier_C,2026-02-14,CAL_ERR,Calibration Error,High,65.35,Fail,Recalibrate sensor
INS1363,V0218,MODEL_A,Plant_1,CMP0011,Temperature Sensor,Supplier_B,2026-06-12,TEMP_INV,Invalid Reading,High,4.53,Fail,Replace or recalibrate sensor
INS1364,V0188,MODEL_C,Plant_1,CMP0091,Temperature Sensor,Supplier_C,2026-08-01,TEMP_INV,Invalid Reading,Medium,44.7,Fail,Replace or recalibrate sensor
INS1365,V0416,MODEL_C,Plant_1,CMP0029,Battery,Supplier_A,2026-05-31,BAT_VOLT,Voltage Drop,High,63.5,Fail,Check battery voltage
INS1366,V0131,MODEL_A,Plant_3,CMP0290,Battery,Supplier_A,2026-08-28,BAT_TEMP,Overheating,Low,69.8,Fail,Inspect cooling system
INS1367,V0253,MODEL_B,Plant_3,CMP0098,Battery,Supplier_C,2026-03-30,BAT_TEMP,Overheating,High,40.66,Fail,Inspect cooling system
INS1368,V0195,MODEL_A,Plant_1,CMP0166,Brake Sensor,Supplier_C,2026-04-16,NO_SIG,No Signal,Low,19.04,Fail,Check wiring and connector
INS1369,V0107,MODEL_A,Plant_2,CMP0156,Battery,Supplier_B,2026-04-06,BAT_TEMP,Overheating,Low,52.57,Fail,Inspect cooling system
INS1370,V0500,MODEL_C,Plant_2,CMP0104,Temperature Sensor,Supplier_B,2026-08-01,TEMP_INV,Invalid Reading,High,-18.02,Fail,Replace or recalibrate sensor
INS1371,V0106,MODEL_A,Plant_2,CMP0256,Battery,Supplier_B,2026-04-21,BAT_TEMP,Overheating,Medium,42.61,Fail,Inspect cooling system
INS1372,V0026,MODEL_B,Plant_2,CMP0201,Temperature Sensor,Supplier_B,2026-06-08,TEMP_INV,Invalid Reading,High,96.94,Fail,Replace or recalibrate sensor
INS1373,V0232,MODEL_A,Plant_3,CMP0051,Temperature Sensor,Supplier_C,2026-03-28,,Invalid Reading,Medium,109.32,Fail,Replace or recalibrate sensor
INS1374,V0068,MODEL_A,Plant_3,CMP0106,Brake Sensor,Supplier_A,2026-04-09,SIG_ERR,Signal Error,Low,93.86,Fail,Inspect sensor connection
INS1375,V0115,MODEL_C,Plant_2,CMP0179,Temperature Sensor,Supplier_A,2026-07-14,TEMP_INV,Invalid Reading,Medium,88.86,Fail,Replace or recalibrate sensor
INS1376,V0135,MODEL_B,Plant_2,CMP0283,Brake Sensor,Supplier_A,2026-01-07,SIG_ERR,Signal Error,Low,36.82,Fail,Inspect sensor connection
INS1377,V0144,MODEL_C,Plant_2,CMP0107,Brake Sensor,Supplier_A,2026-03-24,CAL_ERR,Calibration Error,Medium,68.8,Fail,Recalibrate sensor
INS1378,V0156,MODEL_B,Plant_2,CMP0180,Brake Sensor,Supplier_B,2026-08-24,SIG_ERR,Signal Error,Medium,70.01,Fail,Inspect sensor connection
INS1379,V0383,MODEL_B,Plant_1,CMP0125,Temperature Sensor,Supplier_C,2026-08-15,TEMP_INV,Invalid Reading,Low,19.92,Fail,Replace or recalibrate sensor
INS1380,V0500,MODEL_A,Plant_2,CMP0086,Temperature Sensor,Supplier_C,2026-02-05,NO_SIG,No Signal,High,99.28,Fail,Check wiring and connector
INS1381,V0365,MODEL_A,Plant_3,CMP0116,Temperature Sensor,Supplier_B,2026-08-08,NO_SIG,No Signal,Medium,110.12,Fail,Check wiring and connector
INS1382,V0435,MODEL_A,Plant_1,CMP0212,Brake Sensor,Supplier_B,2026-06-04,CAL_ERR,Calibration Error,High,51.4,Fail,Recalibrate sensor
INS1383,V0469,MODEL_A,Plant_2,CMP0027,Brake Sensor,Supplier_A,2026-03-14,SIG_ERR,Signal Error,Low,13.72,Fail,Inspect sensor connection
INS1384,V0378,MODEL_A,Plant_2,CMP0144,Temperature Sensor,Supplier_B,2026-02-22,TEMP_DRIFT,Signal Drift,Low,-12.72,Fail,Perform sensor calibration
INS1385,V0303,MODEL_C,Plant_1,CMP0066,Brake Sensor,Supplier_C,2026-05-07,SIG_ERR,Signal Error,Low,32.06,Fail,Inspect sensor connection
INS1386,V0018,MODEL_A,Plant_1,CMP0184,Temperature Sensor,Supplier_A,2026-01-14,NO_SIG,No Signal,Low,12.88,Fail,Check wiring and connector
INS1387,V0192,MODEL_C,Plant_1,CMP0118,Brake Sensor,Supplier_C,2026-07-27,SIG_ERR,Signal Error,Low,94.02,Fail,Inspect sensor connection
INS1388,V0176,MODEL_C,Plant_3,CMP0069,Battery,Supplier_B,2026-04-09,BAT_VOLT,Voltage Drop,Low,52.92,Fail,Check battery voltage
INS1389,V0052,MODEL_A,Plant_3,CMP0164,Battery,Supplier_B,2026-07-26,BAT_VOLT,Voltage Drop,High,68.63,Fail,Check battery voltage
INS1390,V0157,MODEL_A,Plant_2,CMP0029,Temperature Sensor,Supplier_C,2026-04-10,TEMP_DRIFT,Signal Drift,Medium,76.3,Fail,Perform sensor calibration
INS1391,V0163,MODEL_B,Plant_1,CMP0294,Brake Sensor,Supplier_C,2026-02-16,SIG_ERR,Signal Error,Low,32.62,Fail,Inspect sensor connection
INS1392,V0186,MODEL_B,Plant_1,CMP0111,Battery,Supplier_C,2026-08-11,BAT_TEMP,Overheating,High,63.54,Fail,Inspect cooling system
INS1393,V0080,MODEL_C,Plant_3,CMP0250,Temperature Sensor,Supplier_C,2026-07-07,NO_SIG,No Signal,High,87.92,Fail,Check wiring and connector
INS1394,V0472,MODEL_B,Plant_1,CMP0235,Brake Sensor,Supplier_B,2026-05-04,NO_SIG,No Signal,Low,17.5,Fail,Check wiring and connector
INS1395,V0124,MODEL_A,Plant_1,CMP0237,Brake Sensor,Supplier_B,2026-03-30,NO_SIG,No Signal,Medium,57.01,Fail,Check wiring and connector
